"MMSI;""IMO"";""Status"";""RecvTime"";""MessageID"";""NavigationalStatus"";""ROT"";""SOG"";""PositionAccuracy"";""longitude"";""latitude"";""Altitude"";""COG"";""TrueHeading"";""RAIM"";""OffPosition"""
"215120000;NULL;""OK"";""2017-03-06 23:34:03"";""1"";""0"";""0.0"";""0.1"";""1"";""-76.7723"";""17.95575"";""-1"";""191"";""273"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-06 23:50:03"";""1"";""0"";""0.0"";""0.2"";""0"";""-76.772717"";""17.95495"";""-1"";""234"";""308"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 00:05:52"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773117"";""17.954783"";""-1"";""122"";""325"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 00:16:14"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773233"";""17.9546"";""-1"";""122"";""336"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 00:21:43"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.773317"";""17.954533"";""-1"";""230"";""336"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 00:23:42"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.773317"";""17.9545"";""-1"";""253"";""337"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 00:37:02"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773633"";""17.954517"";""-1"";""202"";""355"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 00:49:13"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.77345"";""17.954533"";""-1"";""130"";""344"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 00:53:12"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773467"";""17.954533"";""-1"";""289"";""342"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 01:04:03"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.77365"";""17.954517"";""-1"";""271"";""351"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 01:09:33"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773733"";""17.954533"";""-1"";""271"";""352"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 01:25:13"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.7737"";""17.954517"";""-1"";""96"";""352"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 01:34:23"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.7736"";""17.9545"";""-1"";""296"";""353"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 01:41:33"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.773383"";""17.954517"";""-1"";""115"";""342"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 01:56:04"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.7735"";""17.954533"";""-1"";""115"";""344"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 01:57:23"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773517"";""17.954517"";""-1"";""115"";""346"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 02:12:53"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773767"";""17.954517"";""-1"";""287"";""356"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 02:28:53"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.7736"";""17.9545"";""-1"";""298"";""350"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 02:44:42"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.7736"";""17.954533"";""-1"";""127"";""348"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 03:00:32"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.773783"";""17.954417"";""-1"";""276"";""358"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 03:16:13"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773667"";""17.954567"";""-1"";""202"";""349"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 03:31:42"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773483"";""17.954583"";""-1"";""272"";""344"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 03:47:12"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773567"";""17.954633"";""-1"";""286"";""349"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 04:03:13"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773567"";""17.954583"";""-1"";""96"";""347"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 04:19:03"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773233"";""17.954583"";""-1"";""96"";""334"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 04:35:02"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.772917"";""17.954867"";""-1"";""54"";""318"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 04:51:43"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772433"";""17.955433"";""-1"";""40"";""287"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 05:08:13"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772367"";""17.9557"";""-1"";""40"";""275"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 05:23:42"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772417"";""17.95595"";""-1"";""354"";""266"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 05:24:53"";""1"";""0"";""0.0"";""0.2"";""0"";""-76.772233"";""17.956167"";""-1"";""26"";""263"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 05:39:23"";""1"";""0"";""0.0"";""0.1"";""1"";""-76.772233"";""17.95635"";""-1"";""141"";""246"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 05:54:44"";""1"";""0"";""0.0"";""0.1"";""1"";""-76.7723"";""17.956017"";""-1"";""184"";""258"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 05:55:32"";""1"";""0"";""0.0"";""0.2"";""1"";""-76.772267"";""17.95595"";""-1"";""173"";""259"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 06:00:04"";""1"";""0"";""0.0"";""0.2"";""1"";""-76.772267"";""17.955783"";""-1"";""178"";""264"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 06:11:41"";""1"";""0"";""0.0"";""0.1"";""1"";""-76.7722"";""17.9556"";""-1"";""137"";""277"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 06:27:43"";""1"";""0"";""0.0"";""0.2"";""1"";""-76.772683"";""17.954967"";""-1"";""194"";""301"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 06:43:52"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.773067"";""17.954717"";""-1"";""241"";""326"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 06:59:42"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.773167"";""17.95465"";""-1"";""241"";""334"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 07:08:23"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.773183"";""17.9547"";""-1"";""241"";""330"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 07:15:33"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.773067"";""17.954733"";""-1"";""241"";""327"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 07:31:13"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.772617"";""17.954983"";""-1"";""65"";""308"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 07:49:02"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.772567"";""17.9554"";""-1"";""58"";""289"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 08:08:03"";""1"";""0"";""0.0"";""0.1"";""1"";""-76.772333"";""17.955683"";""-1"";""203"";""272"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 08:24:22"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.772533"";""17.955267"";""-1"";""197"";""292"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 08:30:44"";""1"";""0"";""0.0"";""0.1"";""1"";""-76.772533"";""17.955167"";""-1"";""162"";""295"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 08:40:12"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.77265"";""17.955067"";""-1"";""166"";""306"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 08:55:53"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.772567"";""17.955117"";""-1"";""166"";""303"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 09:03:05"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.772583"";""17.95515"";""-1"";""166"";""303"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 09:12:22"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.772533"";""17.955233"";""-1"";""166"";""296"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 09:27:53"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.772533"";""17.95525"";""-1"";""184"";""294"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 09:48:33"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.772883"";""17.954767"";""-1"";""176"";""318"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 10:04:32"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.772417"";""17.955117"";""-1"";""43"";""301"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 10:11:14"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.772483"";""17.9553"";""-1"";""43"";""293"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 10:20:32"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.7723"";""17.955383"";""-1"";""43"";""287"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 10:36:21"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.772383"";""17.95545"";""-1"";""43"";""284"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 10:48:32"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.77245"";""17.955333"";""-1"";""43"";""290"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 10:51:52"";""1"";""0"";""0.0"";""0.1"";""1"";""-76.7725"";""17.95525"";""-1"";""208"";""294"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 11:07:33"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.7727"";""17.955017"";""-1"";""213"";""308"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 11:23:03"";""1"";""0"";""0.0"";""0.1"";""1"";""-76.7729"";""17.954833"";""-1"";""198"";""316"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 11:35:13"";""1"";""0"";""0.0"";""0.1"";""1"";""-76.773233"";""17.954567"";""-1"";""231"";""336"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 11:39:53"";""1"";""0"";""0.0"";""0.1"";""1"";""-76.773383"";""17.95455"";""-1"";""232"";""341"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 11:56:02"";""1"";""0"";""0.0"";""0.1"";""1"";""-76.773417"";""17.95455"";""-1"";""173"";""342"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 12:11:52"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773367"";""17.954617"";""-1"";""336"";""339"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 12:12:14"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.773417"";""17.954533"";""-1"";""226"";""339"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 12:27:03"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.773367"";""17.954567"";""-1"";""219"";""339"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 12:30:12"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.7733"";""17.9546"";""-1"";""219"";""335"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 12:38:44"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.7732"";""17.9547"";""-1"";""219"";""333"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 12:42:41"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.773183"";""17.954717"";""-1"";""219"";""331"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 12:52:23"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.773017"";""17.954783"";""-1"";""219"";""322"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 12:58:53"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.773"";""17.954733"";""-1"";""219"";""324"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 13:14:23"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.7731"";""17.954767"";""-1"";""219"";""327"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 13:30:42"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.7729"";""17.954783"";""-1"";""219"";""319"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 13:47:13"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.77305"";""17.954717"";""-1"";""219"";""327"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 14:03:32"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.7733"";""17.9546"";""-1"";""219"";""338"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 14:19:03"";""1"";""0"";""0.0"";""0.1"";""1"";""-76.773733"";""17.95455"";""-1"";""246"";""356"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 14:34:53"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.773833"";""17.9546"";""-1"";""60"";""359"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 14:53:13"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.77365"";""17.9545"";""-1"";""152"";""351"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 15:09:02"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.773617"";""17.9546"";""-1"";""203"";""350"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 15:24:52"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.7735"";""17.954633"";""-1"";""151"";""344"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 15:45:52"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.772833"";""17.95495"";""-1"";""353"";""309"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 15:46:53"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.772817"";""17.954967"";""-1"";""353"";""307"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 16:01:53"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.772767"";""17.955067"";""-1"";""353"";""305"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 16:33:23"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.772517"";""17.95515"";""-1"";""353"";""299"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 16:49:13"";""1"";""0"";""0.0"";""0.2"";""0"";""-76.7728"";""17.954833"";""-1"";""215"";""315"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 17:06:03"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.773333"";""17.954533"";""-1"";""238"";""338"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 17:21:22"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773633"";""17.954483"";""-1"";""228"";""355"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 17:35:33"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.7735"";""17.954467"";""-1"";""132"";""347"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 17:37:02"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773517"";""17.954467"";""-1"";""132"";""348"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 17:58:12"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773633"";""17.954667"";""-1"";""150"";""352"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 18:14:13"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.77335"";""17.954667"";""-1"";""90"";""337"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 18:30:02"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773183"";""17.954833"";""-1"";""75"";""329"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 18:45:32"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.77315"";""17.9549"";""-1"";""273"";""328"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 19:01:43"";""1"";""0"";""0.0"";""0.3"";""0"";""-76.774567"";""17.9547"";""-1"";""269"";""21"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 19:17:32"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.775267"";""17.95555"";""-1"";""335"";""68"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 19:33:33"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.775283"";""17.956133"";""-1"";""40"";""103"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 19:49:43"";""1"";""0"";""0.0"";""0.2"";""0"";""-76.774617"";""17.957183"";""-1"";""62"";""145"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 20:05:13"";""1"";""0"";""0.0"";""0.3"";""0"";""-76.7734"";""17.95735"";""-1"";""106"";""193"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 20:20:43"";""1"";""0"";""0.0"";""0.2"";""0"";""-76.772633"";""17.956733"";""-1"";""139"";""233"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 20:36:42"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.7724"";""17.956417"";""-1"";""144"";""252"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 20:53:12"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.772533"";""17.956717"";""-1"";""11"";""242"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 21:08:52"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772767"";""17.957"";""-1"";""350"";""228"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 21:25:12"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772867"";""17.95705"";""-1"";""350"";""221"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 21:41:03"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.77255"";""17.956867"";""-1"";""125"";""230"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 22:12:23"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.77245"";""17.956333"";""-1"";""343"";""257"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 22:14:05"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.77245"";""17.9564"";""-1"";""350"";""255"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 22:28:12"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772667"";""17.956983"";""-1"";""302"";""225"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 22:31:24"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.772767"";""17.957"";""-1"";""311"";""224"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 22:43:42"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773117"";""17.957283"";""-1"";""294"";""205"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 22:57:24"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773133"";""17.957333"";""-1"";""99"";""201"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 22:59:33"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.773083"";""17.957283"";""-1"";""99"";""204"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 23:15:22"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.7729"";""17.957133"";""-1"";""224"";""215"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 23:31:01"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772833"";""17.957183"";""-1"";""224"";""215"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 23:46:34"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772683"";""17.957383"";""-1"";""357"";""219"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 23:46:52"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.7727"";""17.957367"";""-1"";""357"";""219"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-07 23:48:05"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.77275"";""17.95735"";""-1"";""357"";""219"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 00:03:13"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772667"";""17.957267"";""-1"";""173"";""219"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 00:14:03"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772717"";""17.95725"";""-1"";""249"";""216"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 00:19:12"";""1"";""0"";""0.0"";""0.2"";""0"";""-76.772517"";""17.9572"";""-1"";""160"";""223"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 00:22:04"";""1"";""0"";""0.0"";""0.2"";""0"";""-76.772383"";""17.9571"";""-1"";""150"";""227"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 00:35:12"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772283"";""17.956817"";""-1"";""288"";""240"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 00:37:13"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772267"";""17.956817"";""-1"";""288"";""240"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 00:46:53"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772367"";""17.956833"";""-1"";""286"";""240"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 00:54:42"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.77225"";""17.956983"";""-1"";""326"";""240"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 01:01:54"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.772417"";""17.95715"";""-1"";""298"";""234"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 01:10:32"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772617"";""17.957367"";""-1"";""325"";""217"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 01:26:23"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.772467"";""17.957167"";""-1"";""141"";""225"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 01:42:43"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772267"";""17.956917"";""-1"";""192"";""237"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 01:58:52"";""1"";""0"";""0.0"";""0.5"";""0"";""-76.772"";""17.954883"";""-1"";""178"";""287"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 02:14:33"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772433"";""17.954083"";""-1"";""232"";""328"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 02:30:43"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.7723"";""17.954267"";""-1"";""105"";""322"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 02:46:53"";""1"";""0"";""0.0"";""0.2"";""0"";""-76.772467"";""17.954233"";""-1"";""19"";""331"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 03:03:02"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.772633"";""17.95405"";""-1"";""245"";""328"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 03:19:03"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.772517"";""17.954067"";""-1"";""86"";""328"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 03:35:12"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.7724"";""17.954167"";""-1"";""277"";""320"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 03:51:03"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772467"";""17.9541"";""-1"";""73"";""329"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 04:07:02"";""1"";""0"";""0.0"";""0.1"";""0"";""-76.772283"";""17.9541"";""-1"";""280"";""318"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 04:38:32"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772317"";""17.9541"";""-1"";""249"";""322"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 04:54:13"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.772767"";""17.953933"";""-1"";""256"";""342"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 05:10:12"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.772433"";""17.95405"";""-1"";""85"";""329"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 05:26:03"";""1"";""0"";""0.0"";""0.0"";""0"";""-76.77245"";""17.9541"";""-1"";""344"";""323"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 05:32:03"";""1"";""0"";""0.0"";""0.1"";""1"";""-76.7725"";""17.95395"";""-1"";""181"";""330"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 05:42:42"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.77245"";""17.95405"";""-1"";""129"";""326"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 05:58:02"";""1"";""0"";""0.0"";""0.2"";""1"";""-76.7729"";""17.953833"";""-1"";""251"";""339"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 06:03:44"";""1"";""0"";""0.0"";""0.1"";""1"";""-76.773167"";""17.953767"";""-1"";""252"";""352"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 06:13:42"";""1"";""0"";""0.0"";""0.1"";""1"";""-76.77345"";""17.953717"";""-1"";""161"";""9"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 06:34:53"";""1"";""0"";""0.0"";""0.2"";""1"";""-76.774083"";""17.953917"";""-1"";""278"";""21"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 06:36:23"";""1"";""0"";""0.0"";""0.1"";""1"";""-76.77415"";""17.95395"";""-1"";""301"";""25"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 06:51:02"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.773933"";""17.953867"";""-1"";""138"";""17"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 07:06:22"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.77405"";""17.95395"";""-1"";""138"";""23"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 07:22:23"";""1"";""0"";""0.0"";""0.0"";""1"";""-76.774033"";""17.953933"";""-1"";""138"";""19"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 07:31:53"";""1"";""0"";""0.0"";""0.1"";""1"";""-76.77425"";""17.954017"";""-1"";""279"";""25"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 07:38:43"";""1"";""0"";""0.0"";""0.2"";""1"";""-76.774567"";""17.954267"";""-1"";""310"";""38"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 07:55:02"";""1"";""0"";""0.0"";""0.3"";""1"";""-76.77495"";""17.955767"";""-1"";""15"";""101"";""0"";""0"""
"215120000;NULL;""OK"";""2017-03-08 08:05:33"";""1"";""0"";""0.0"";""0.3"";""1"";""-76.774267"";""17.95675"";""-1"";""59"";""143"";""0"";""0"""
